"","Time","Country","Series","SCALE","Data"
"118","YR2000","NAM","EN.GHG.CO2.LU.MT.CE.AR5",0,-100.023
"119","YR2000","NRU","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"120","YR2000","NPL","EN.GHG.CO2.LU.MT.CE.AR5",0,-16.232
"121","YR2000","NLD","EN.GHG.CO2.LU.MT.CE.AR5",0,5.0758
"122","YR2000","NZL","EN.GHG.CO2.LU.MT.CE.AR5",0,-27.415
"123","YR2000","NIC","EN.GHG.CO2.LU.MT.CE.AR5",0,16.5475
"124","YR2000","NER","EN.GHG.CO2.LU.MT.CE.AR5",0,-34.571
"125","YR2000","NGA","EN.GHG.CO2.LU.MT.CE.AR5",0,250.766
"126","YR2000","NOR","EN.GHG.CO2.LU.MT.CE.AR5",0,-19.064
"127","YR2000","OMN","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"128","YR2000","PAK","EN.GHG.CO2.LU.MT.CE.AR5",0,28.29
"129","YR2000","PLW","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.099
"130","YR2000","PAN","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.6884
"131","YR2000","PNG","EN.GHG.CO2.LU.MT.CE.AR5",0,-20.875
"132","YR2000","PRY","EN.GHG.CO2.LU.MT.CE.AR5",0,36.2465
"133","YR2000","PER","EN.GHG.CO2.LU.MT.CE.AR5",0,107.2083
"134","YR2000","PHL","EN.GHG.CO2.LU.MT.CE.AR5",0,-105.1114
"135","YR2000","POL","EN.GHG.CO2.LU.MT.CE.AR5",0,-37.9759
"136","YR2000","PRT","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.1021
"137","YR2000","QAT","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"138","YR2000","KOR","EN.GHG.CO2.LU.MT.CE.AR5",0,-59.6523
"139","YR2000","MDA","EN.GHG.CO2.LU.MT.CE.AR5",0,1.204
"140","YR2000","ROU","EN.GHG.CO2.LU.MT.CE.AR5",0,-31.43
"141","YR2000","RUS","EN.GHG.CO2.LU.MT.CE.AR5",0,-500.6098
"142","YR2000","RWA","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.974
"143","YR2000","KNA","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.137
"144","YR2000","LCA","EN.GHG.CO2.LU.MT.CE.AR5",0,0.0937
"145","YR2000","VCT","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.0494
"146","YR2000","WSM","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.15
"147","YR2000","SMR","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.004
"148","YR2000","STP","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.38
"149","YR2000","SAU","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.6945
"150","YR2000","SEN","EN.GHG.CO2.LU.MT.CE.AR5",0,-13
"151","YR2000","SRB","EN.GHG.CO2.LU.MT.CE.AR5",0,-14.1604
"152","YR2000","SYC","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.8248
"153","YR2000","SLE","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"154","YR2000","SGP","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.2392
"155","YR2000","SVK","EN.GHG.CO2.LU.MT.CE.AR5",0,-10.4492
"156","YR2000","SVN","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.2592
"157","YR2000","SLB","EN.GHG.CO2.LU.MT.CE.AR5",0,1.7069
"158","YR2000","SOM","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.2608
"159","YR2000","ZAF","EN.GHG.CO2.LU.MT.CE.AR5",0,-12.1407
"160","YR2000","SSD","EN.GHG.CO2.LU.MT.CE.AR5",0,2.8
"161","YR2000","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-40.3841
"162","YR2000","LKA","EN.GHG.CO2.LU.MT.CE.AR5",0,4.293
"163","YR2000","SDN","EN.GHG.CO2.LU.MT.CE.AR5",0,10.1432
"164","YR2000","SUR","EN.GHG.CO2.LU.MT.CE.AR5",0,4.3438
"165","YR2000","SWZ","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.5868
"166","YR2000","SWE","EN.GHG.CO2.LU.MT.CE.AR5",0,-43.4426
"167","YR2000","CHE","EN.GHG.CO2.LU.MT.CE.AR5",0,5.1265
"168","YR2000","SYR","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.038
"169","YR2000","TJK","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.82
